SALES,ORDERDATE,STATUS,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY,TERRITORY,DEALSIZE
2848.86,06/09/2013,Shipped,2013,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Small
3570.29,22/07/2013,Shipped,2013,Motorcycles,Lyon Souveniers,France,EMEA,Medium
3902.41,21/09/2013,Shipped,2013,Motorcycles,Toys4GrownUps.com,USA,NA,Medium
1474.66,14/08/2013,Shipped,2013,Motorcycles,Baane Mini Imports,Norway,EMEA,Small
2186.89,13/06/2013,Shipped,2013,Motorcycles,Technics Stores Inc.,USA,NA,Small
1919.4,28/05/2013,Shipped,2013,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
3656,13/12/2013,Shipped,2013,Motorcycles,Herkku Gifts,Norway,EMEA,Medium
1847,21/01/2013,Shipped,2013,Motorcycles,Mini Wheels Co.,USA,NA,Small
1851,21/02/2013,Shipped,2013,Motorcycles,Osaka Souveniers Co.,Japan,Japan,Small
2633.78,03/03/2013,Shipped,2013,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Small
3153.6,18/03/2013,Shipped,2013,Motorcycles,Motor Mint Distributors Inc.,USA,NA,Medium
2803.2,22/03/2013,Shipped,2013,Motorcycles,The Sharp Gifts Warehouse,USA,NA,Small
2311.02,14/04/2013,Shipped,2013,Motorcycles,Gift Depot Inc.,USA,NA,Small
2399.4,16/04/2013,Shipped,2013,Motorcycles,La Rochelle Gifts,France,EMEA,Small
2733.12,20/05/2013,Shipped,2013,Motorcycles,Marta's Replicas Co.,USA,NA,Small
2096.32,22/05/2013,Shipped,2013,Motorcycles,"Clover Collections, Co.",Ireland,EMEA,Small
2971.34,26/05/2013,Shipped,2013,Motorcycles,Mini Classics,USA,NA,Small
2257.58,06/07/2013,Shipped,2013,Motorcycles,Diecast Classics Inc.,USA,NA,Small
3493.91,08/08/2013,Shipped,2013,Motorcycles,Land of Toys Inc.,USA,NA,Medium
4398.9,15/08/2013,Shipped,2013,Motorcycles,Enaco Distributors,Spain,EMEA,Medium
3595.62,07/09/2013,Shipped,2013,Motorcycles,Suominen Souveniers,Finland,EMEA,Medium
2443.29,24/09/2013,Shipped,2013,Motorcycles,La Rochelle Gifts,France,EMEA,Small
3988.6,17/10/2013,Shipped,2013,Motorcycles,Scandinavian Gift Ideas,Sweden,EMEA,Medium
5168.4,19/11/2013,Shipped,2013,Motorcycles,Auto Canal Petit,France,EMEA,Medium
2803.2,27/12/2013,Shipped,2013,Motorcycles,L'ordine Souveniers,Italy,EMEA,Small
6341.21,29/12/2013,Shipped,2013,Ships,Danish Wholesale Imports,Denmark,EMEA,Medium
5189.78,30/12/2013,Shipped,2013,Ships,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
6027.75,16/03/2013,Shipped,2013,Ships,"Stylish Desk Decors, Co.",UK,EMEA,Medium
3366,17/08/2013,Shipped,2013,Ships,Mini Gifts Distributors Ltd.,USA,NA,Medium
5456.4,03/08/2013,Shipped,2013,Ships,Euro Shopping Channel,Spain,EMEA,Medium
3812.16,30/03/2013,Cancelled,2013,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
6083,27/09/2013,Shipped,2013,Ships,CAF Imports,Spain,EMEA,Medium
3170.7,29/03/2013,Shipped,2013,Ships,Mini Creations Ltd.,USA,NA,Medium
4534.6,31/03/2013,Shipped,2013,Ships,Enaco Distributors,Spain,EMEA,Medium
4301.15,02/04/2013,Shipped,2013,Ships,"Saveley & Henriot, Co.",France,EMEA,Medium
6804.63,01/08/2013,Shipped,2013,Ships,Petit Auto,Belgium,EMEA,Medium
5652.94,06/07/2013,Shipped,2013,Ships,giftsbymail.co.uk,UK,EMEA,Medium
6960.48,29/11/2013,Cancelled,2013,Ships,Land of Toys Inc.,USA,NA,Medium
4512.6,18/09/2013,Shipped,2013,Ships,Quebec Home Shopping Network,Canada,NA,Medium
2784.76,07/09/2013,Shipped,2013,Ships,Petit Auto,Belgium,EMEA,Small
5316.36,21/09/2013,Shipped,2013,Ships,"Royal Canadian Collectables, Ltd.",Canada,NA,Medium
2941.89,24/12/2013,Shipped,2013,Ships,Amica Models & Co.,Italy,EMEA,Small
3207.4,27/10/2013,Shipped,2013,Ships,"AV Stores, Co.",UK,EMEA,Medium
4215.05,20/12/2013,Shipped,2013,Ships,La Rochelle Gifts,France,EMEA,Medium
4333.29,07/01/2013,Shipped,2013,Ships,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
2087.13,04/01/2013,Shipped,2013,Ships,Classic Legends Inc.,USA,NA,Small
1711.22,11/01/2013,Shipped,2013,Ships,Euro Shopping Channel,Spain,EMEA,Small
3910.53,05/01/2013,Shipped,2013,Ships,"Tokyo Collectables, Ltd",Japan,Japan,Medium
2255.12,29/01/2013,Shipped,2013,Ships,Corporate Gift Ideas Co.,USA,NA,Small
5720.75,15/02/2013,Shipped,2013,Ships,Mini Gifts Distributors Ltd.,USA,NA,Medium
3335.23,24/02/2013,On Hold,2013,Ships,Gifts4AllAges.com,USA,NA,Medium
2472.96,18/01/2013,Shipped,2013,Vintage Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
1729.65,12/03/2013,Shipped,2013,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
995.5,29/04/2013,Shipped,2013,Vintage Cars,Signal Gift Stores,USA,NA,Small
2414.72,08/05/2013,Shipped,2013,Vintage Cars,Signal Collectibles Ltd.,USA,NA,Small
1560.47,15/05/2013,Shipped,2013,Vintage Cars,Corporate Gift Ideas Co.,USA,NA,Small
1112.94,18/05/2013,Shipped,2013,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
1138.94,28/05/2013,Shipped,2013,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
1012.4,11/06/2013,Shipped,2013,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
913.92,12/06/2013,Shipped,2013,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
2349.06,20/06/2013,Shipped,2013,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
1161.12,21/01/2013,Shipped,2013,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
1764.75,16/04/2013,Shipped,2013,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1690.9,24/06/2013,Shipped,2013,Vintage Cars,Mini Caravy,France,EMEA,Small
2137.05,07/04/2013,Shipped,2013,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
2177.1,26/04/2013,Shipped,2013,Vintage Cars,Herkku Gifts,Norway,EMEA,Small
1734.48,01/04/2013,Shipped,2013,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
865.49,29/03/2013,Shipped,2013,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
3500.1,18/03/2013,Shipped,2013,Vintage Cars,Online Diecast Creations Co.,USA,NA,Medium
2223.52,01/01/2013,Shipped,2013,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
2311.68,27/05/2013,Shipped,2013,Vintage Cars,Atelier graphique,France,EMEA,Small
828.36,17/06/2013,Shipped,2013,Vintage Cars,Lyon Souveniers,France,EMEA,Small
856.52,09/07/2013,Resolved,2013,Vintage Cars,Toys4GrownUps.com,USA,NA,Small
1845.45,02/04/2013,Shipped,2013,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
4042.08,02/07/2013,Shipped,2013,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
1828,10/02/2013,In Process,2013,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
3680.28,19/06/2013,Shipped,2013,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
2925.09,08/01/2013,Shipped,2013,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Small
3415.77,17/03/2013,Shipped,2013,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
5105.14,27/07/2013,Shipped,2013,Trucks and Buses,Technics Stores Inc.,USA,NA,Medium
5098.8,15/01/2013,Shipped,2013,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
4661.76,07/01/2013,Shipped,2013,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
2969.96,08/02/2013,Shipped,2013,Trucks and Buses,"Stylish Desk Decors, Co.",UK,EMEA,Small
3496.32,21/02/2013,Shipped,2013,Trucks and Buses,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
5760.93,17/01/2013,Shipped,2013,Trucks and Buses,"Saveley & Henriot, Co.",France,EMEA,Medium
6819.04,27/01/2013,Shipped,2013,Trucks and Buses,Diecast Collectables,USA,NA,Medium
3148.88,28/03/2013,Shipped,2013,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
5704.32,25/01/2013,Shipped,2013,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
3520.6,16/02/2013,Shipped,2013,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
5285.62,22/03/2013,Shipped,2013,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
5605.05,03/02/2013,Shipped,2013,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
2779.5,28/04/2013,Shipped,2013,Trucks and Buses,Diecast Classics Inc.,USA,NA,Small
5398.08,23/04/2013,Shipped,2013,Trucks and Buses,Scandinavian Gift Ideas,Sweden,EMEA,Medium
3189.6,14/06/2013,Shipped,2013,Trucks and Buses,Marta's Replicas Co.,USA,NA,Medium
5581.8,01/04/2013,Shipped,2013,Trucks and Buses,Canadian Gift Exchange Network,Canada,NA,Medium
3820.44,14/05/2013,Shipped,2013,Trucks and Buses,Vitachrome Inc.,USA,NA,Medium
5528.04,18/03/2013,On Hold,2013,Trucks and Buses,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
5981.42,19/07/2013,Shipped,2013,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
5684.65,23/07/2013,Shipped,2013,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
3449.4,13/05/2013,Shipped,2013,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
2654.4,08/01/2013,Shipped,2013,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
8498,08/06/2013,Shipped,2013,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Large
5510.54,02/05/2013,In Process,2013,Trucks and Buses,La Rochelle Gifts,France,EMEA,Medium
2060.45,24/08/2013,Shipped,2013,Motorcycles,Cruz & Sons Co.,Philippines,Japan,Small
2460.16,19/10/2013,Shipped,2013,Motorcycles,Reims Collectables,France,EMEA,Small
1787.56,17/10/2013,Shipped,2013,Motorcycles,Mini Gifts Distributors Ltd.,USA,NA,Small
1645.65,27/10/2013,Shipped,2013,Motorcycles,Toys4GrownUps.com,USA,NA,Small
2169.18,06/08/2013,Shipped,2013,Motorcycles,Corporate Gift Ideas Co.,USA,NA,Small
2816.18,11/09/2013,Shipped,2013,Motorcycles,"Anna's Decorations, Ltd",Australia,APAC,Small
2521.05,30/08/2013,Shipped,2013,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
3199.98,22/08/2013,Shipped,2013,Motorcycles,Euro Shopping Channel,Spain,EMEA,Medium
1338.12,19/07/2013,Shipped,2013,Motorcycles,Auto Canal Petit,France,EMEA,Small
2972.58,08/07/2013,Shipped,2013,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
2070.9,19/07/2013,Shipped,2013,Motorcycles,Vitachrome Inc.,USA,NA,Small
3092.6,11/09/2013,Shipped,2013,Motorcycles,Auto Canal Petit,France,EMEA,Medium
2408.7,08/11/2013,Shipped,2013,Motorcycles,Gifts4AllAges.com,USA,NA,Small
3472.54,14/11/2013,Shipped,2013,Motorcycles,Online Mini Collectables,USA,NA,Medium
2263.28,08/11/2013,Shipped,2013,Motorcycles,Marta's Replicas Co.,USA,NA,Small
2194.17,15/09/2013,Shipped,2013,Motorcycles,"Toys of Finland, Co.",Finland,EMEA,Small
1346.4,01/08/2013,Shipped,2013,Motorcycles,Baane Mini Imports,Norway,EMEA,Small
2533.63,18/11/2013,Shipped,2013,Motorcycles,Microscale Inc.,USA,NA,Small
3403.26,25/05/2013,Shipped,2013,Motorcycles,Cruz & Sons Co.,Philippines,Japan,Medium
3307.2,10/07/2013,Shipped,2013,Motorcycles,Salzburg Collectables,Austria,EMEA,Medium
2896.65,17/11/2013,Shipped,2013,Motorcycles,Euro Shopping Channel,Spain,EMEA,Small
2632.89,29/09/2013,Shipped,2013,Motorcycles,Suominen Souveniers,Finland,EMEA,Small
2046,17/06/2013,Shipped,2013,Motorcycles,La Rochelle Gifts,France,EMEA,Small
2279.55,20/06/2013,Shipped,2013,Motorcycles,Mini Gifts Distributors Ltd.,USA,NA,Small
2150.55,15/08/2013,Shipped,2013,Motorcycles,"UK Collectables, Ltd.",UK,EMEA,Small
3360.45,30/10/2013,Shipped,2013,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
2326.4,31/10/2013,Shipped,2013,Classic Cars,Signal Gift Stores,USA,NA,Small
1545.6,11/10/2013,Shipped,2013,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
2144.6,04/10/2013,Shipped,2013,Classic Cars,Heintze Collectables,Denmark,EMEA,Small
1639.22,21/09/2013,Shipped,2013,Classic Cars,Gift Depot Inc.,USA,NA,Small
2649.6,13/07/2013,Shipped,2013,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
3845.6,06/05/2013,Shipped,2013,Classic Cars,Online Diecast Creations Co.,USA,NA,Medium
4527.04,13/06/2013,Shipped,2013,Classic Cars,Muscle Machine Inc,USA,NA,Medium
3966.3,29/06/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
4142.58,29/06/2013,Shipped,2013,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
4441.5,05/07/2013,Shipped,2013,Classic Cars,Mini Caravy,France,EMEA,Medium
3315.12,07/08/2013,Shipped,2013,Classic Cars,Muscle Machine Inc,USA,NA,Medium
3918.53,18/08/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
2830.45,12/07/2013,Shipped,2013,Classic Cars,Handji Gifts& Co,Singapore,APAC,Small
5298.86,09/07/2013,Shipped,2013,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
2620.8,22/08/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
2181,23/06/2013,Shipped,2013,Classic Cars,FunGiftIdeas.com,USA,NA,Small
3382.08,12/10/2013,Shipped,2013,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
2876.75,21/10/2013,Shipped,2013,Classic Cars,Signal Gift Stores,USA,NA,Small
4107.2,15/10/2013,Shipped,2013,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
1350,30/09/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
7182,13/08/2013,On Hold,2013,Classic Cars,The Sharp Gifts Warehouse,USA,NA,Large
3933.93,30/09/2013,In Process,2013,Classic Cars,Souveniers And Things Co.,Australia,APAC,Medium
1742.4,03/08/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
721.44,10/08/2013,Shipped,2013,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Small
1489.41,05/04/2013,Shipped,2013,Classic Cars,Muscle Machine Inc,USA,NA,Small
891.03,01/08/2013,Shipped,2013,Classic Cars,Suominen Souveniers,Finland,EMEA,Small
1209.3,16/08/2013,Shipped,2013,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
859.14,22/11/2013,Shipped,2013,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
1151.44,15/11/2013,Shipped,2013,Classic Cars,"Stylish Desk Decors, Co.",UK,EMEA,Small
1336.44,01/05/2013,Shipped,2013,Classic Cars,"Iberia Gift Imports, Corp.",Spain,EMEA,Small
905.28,13/01/2013,Shipped,2013,Classic Cars,Mini Classics,USA,NA,Small
1247.4,12/09/2013,Shipped,2013,Classic Cars,Diecast Collectables,USA,NA,Small
846.51,13/09/2013,Shipped,2013,Classic Cars,Signal Collectibles Ltd.,USA,NA,Small
1085.04,12/02/2013,Shipped,2013,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
1767.43,05/12/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1030.44,02/08/2013,Shipped,2013,Classic Cars,Handji Gifts& Co,Singapore,APAC,Small
1585.36,06/08/2013,Shipped,2013,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
813.2,20/12/2013,Shipped,2013,Classic Cars,Diecast Classics Inc.,USA,NA,Small
1172.34,01/12/2013,Shipped,2013,Classic Cars,Land of Toys Inc.,USA,NA,Small
1510.56,05/12/2013,Shipped,2013,Classic Cars,Marta's Replicas Co.,USA,NA,Small
1448.07,23/12/2013,Shipped,2013,Classic Cars,Heintze Collectables,Denmark,EMEA,Small
3338.1,01/01/2013,Shipped,2013,Classic Cars,Vitachrome Inc.,USA,NA,Medium
1225.29,18/06/2013,Shipped,2013,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
1336.68,11/12/2013,Shipped,2013,Classic Cars,Muscle Machine Inc,USA,NA,Small
2985.84,23/12/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
5545.8,14/12/2013,Shipped,2013,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
6089.6,01/07/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
1789.4,20/11/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1082.1,06/08/2013,Shipped,2013,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1030.44,02/08/2013,In Process,2013,Classic Cars,La Rochelle Gifts,France,EMEA,Small
3659.32,06/08/2013,Shipped,2013,Planes,Rovelli Gifts,Italy,EMEA,Medium
2443.6,27/11/2013,Shipped,2013,Planes,Salzburg Collectables,Austria,EMEA,Small
2349.9,01/03/2013,Shipped,2013,Planes,Gift Ideas Corp.,USA,NA,Small
1646.19,01/01/2013,Shipped,2013,Planes,Mini Creations Ltd.,USA,NA,Small
1670.26,15/03/2013,Shipped,2013,Planes,"Toys of Finland, Co.",Finland,EMEA,Small
1467.48,01/09/2013,Cancelled,2013,Planes,Scandinavian Gift Ideas,Sweden,EMEA,Small
2748.56,17/09/2013,Shipped,2013,Planes,Alpha Cognac,France,EMEA,Small
1522.4,21/09/2013,Shipped,2013,Planes,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
3255.36,15/08/2013,Shipped,2013,Planes,Cruz & Sons Co.,Philippines,Japan,Medium
3535.03,27/09/2013,Shipped,2013,Planes,"Men 'R' US Retailers, Ltd.",USA,NA,Medium
2608.96,01/03/2013,Shipped,2013,Planes,Collectable Mini Designs Co.,USA,NA,Small
1356.4,15/11/2013,Shipped,2013,Planes,Cambridge Collectables Co.,USA,NA,Small
1611.36,16/05/2013,Cancelled,2013,Planes,Euro Shopping Channel,Spain,EMEA,Small
2603.2,10/11/2013,Shipped,2013,Planes,Collectables For Less Inc.,USA,NA,Small
2219.7,01/10/2013,Shipped,2013,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
1496.25,28/05/2013,Shipped,2013,Planes,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
1884,24/12/2013,Shipped,2013,Planes,"Classic Gift Ideas, Inc",USA,NA,Small
2166.14,26/12/2013,Shipped,2013,Planes,giftsbymail.co.uk,UK,EMEA,Small
2828.16,30/12/2013,Shipped,2013,Planes,Rovelli Gifts,Italy,EMEA,Small
6214.45,10/01/2013,Shipped,2013,Planes,"Tokyo Collectables, Ltd",Japan,Japan,Medium
1867,01/04/2013,Shipped,2013,Planes,"Stylish Desk Decors, Co.",UK,EMEA,Small
2676.72,10/04/2014,Shipped,2014,Planes,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
2182.44,01/02/2014,Resolved,2014,Planes,Euro Shopping Channel,Spain,EMEA,Small
1611.4,12/02/2014,Shipped,2014,Planes,Reims Collectables,France,EMEA,Small
1479.84,01/04/2014,Shipped,2014,Planes,The Sharp Gifts Warehouse,USA,NA,Small
1424.22,24/08/2014,Disputed,2014,Planes,"Australian Collectables, Ltd",Australia,APAC,Small
5942.28,27/09/2014,Shipped,2014,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
2348.75,07/10/2014,Shipped,2014,Classic Cars,Signal Gift Stores,USA,NA,Small
4392.12,07/07/2014,Shipped,2014,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
2759.75,22/11/2014,Shipped,2014,Classic Cars,Heintze Collectables,Denmark,EMEA,Small
2728.03,26/01/2014,Shipped,2014,Classic Cars,Rovelli Gifts,Italy,EMEA,Small
2395.8,18/08/2014,Shipped,2014,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
3052.33,24/05/2014,Shipped,2014,Classic Cars,Online Diecast Creations Co.,USA,NA,Medium
4242,03/08/2014,Shipped,2014,Classic Cars,Muscle Machine Inc,USA,NA,Medium
2790.45,06/12/2014,Shipped,2014,Classic Cars,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
4340.49,14/10/2014,Shipped,2014,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
2762.2,04/01/2014,Shipped,2014,Classic Cars,Mini Caravy,France,EMEA,Small
4645.72,13/01/2014,Shipped,2014,Classic Cars,Muscle Machine Inc,USA,NA,Medium
5580.96,11/01/2014,Shipped,2014,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
6539.04,09/01/2014,Shipped,2014,Classic Cars,Handji Gifts& Co,Singapore,APAC,Medium
5548.95,18/01/2014,Shipped,2014,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
4595.41,14/01/2014,Shipped,2014,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
1859.44,21/01/2014,Shipped,2014,Classic Cars,"AV Stores, Co.",UK,EMEA,Small
2093.76,23/01/2014,Shipped,2014,Classic Cars,Signal Gift Stores,USA,NA,Small
4223.13,24/01/2014,Shipped,2014,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
1596.76,26/01/2014,Shipped,2014,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
5820.35,01/01/2014,On Hold,2014,Classic Cars,The Sharp Gifts Warehouse,USA,NA,Medium
5296.5,03/02/2014,In Process,2014,Classic Cars,Souveniers And Things Co.,Australia,APAC,Medium
930.9,08/02/2014,Shipped,2014,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Small
1207.44,12/03/2014,Shipped,2014,Classic Cars,Marseille Mini Autos,France,EMEA,Small
717.4,22/03/2014,Shipped,2014,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
1066.75,02/05/2014,Shipped,2014,Classic Cars,Collectables For Less Inc.,USA,NA,Small
1554,30/04/2014,Shipped,2014,Classic Cars,"Men 'R' US Retailers, Ltd.",USA,NA,Small
1277.64,11/02/2014,Shipped,2014,Classic Cars,Quebec Home Shopping Network,Canada,NA,Small
1578.79,08/03/2014,Shipped,2014,Classic Cars,Herkku Gifts,Norway,EMEA,Small
917.7,17/07/2014,Shipped,2014,Classic Cars,Online Diecast Creations Co.,USA,NA,Small
777,28/06/2014,Shipped,2014,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1476.28,08/04/2014,Shipped,2014,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1538.46,31/05/2014,Shipped,2014,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
891.2,26/05/2014,Shipped,2014,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
1706.8,28/05/2014,Cancelled,2014,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Small
1373.6,06/05/2014,Shipped,2014,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
1205.59,16/04/2014,Shipped,2014,Classic Cars,Signal Gift Stores,USA,NA,Small
1427.4,11/07/2014,Shipped,2014,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
1649.28,13/05/2014,Shipped,2014,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
1383.03,05/05/2014,Shipped,2014,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
1229.51,03/05/2014,Shipped,2014,Classic Cars,FunGiftIdeas.com,USA,NA,Small
1140.48,04/05/2014,Shipped,2014,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Small
1575.6,25/04/2014,Shipped,2014,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Small
1386.72,22/04/2014,Shipped,2014,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
5018.4,12/03/2014,Resolved,2014,Classic Cars,Toys4GrownUps.com,USA,NA,Medium
5856.85,25/01/2014,Shipped,2014,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
4894.73,18/01/2014,Shipped,2014,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
2094.32,29/07/2014,Shipped,2014,Classic Cars,Mini Caravy,France,EMEA,Small
640.05,02/08/2014,Shipped,2014,Classic Cars,Salzburg Collectables,Austria,EMEA,Small
3193.52,31/07/2014,Shipped,2014,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
3066.7,20/05/2014,Shipped,2014,Vintage Cars,Salzburg Collectables,Austria,EMEA,Medium
3883.11,22/03/2014,Shipped,2014,Vintage Cars,"Stylish Desk Decors, Co.",UK,EMEA,Medium
4814.25,20/01/2014,Shipped,2014,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
2826.27,29/03/2014,Shipped,2014,Vintage Cars,Boards & Toys Co.,USA,NA,Small
1593.2,10/01/2014,Cancelled,2014,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
3266.1,26/02/2014,Shipped,2014,Vintage Cars,CAF Imports,Spain,EMEA,Medium
2453.55,10/02/2014,Shipped,2014,Vintage Cars,Mini Creations Ltd.,USA,NA,Small
3910.4,12/02/2014,Shipped,2014,Vintage Cars,Enaco Distributors,Spain,EMEA,Medium
1788,10/03/2014,Shipped,2014,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
3328.07,17/03/2014,Shipped,2014,Vintage Cars,Collectable Mini Designs Co.,USA,NA,Medium
3788.4,06/03/2014,Shipped,2014,Vintage Cars,Tekni Collectables Inc.,USA,NA,Medium
3053.7,22/03/2014,Cancelled,2014,Vintage Cars,Land of Toys Inc.,USA,NA,Medium
